video_id,comments
xSXGcuiEzUc,"['Hey krish, i  am unable to  use dtale on google colab, I run the code it executed properly but the public server link is not opening as it is asking permission NGROK. I have created account and all but still not opening. can you please help me with that?', ""I can't seem to use dtale with Spyder. Any suggestions on how can I make it work? Thanks!"", 'I cannot install this LIbrary', 'downloaded and worked in colab', 'lol!!!  what a fucking library!!!', 'Paji, u run the best Data science youtube channel. I apply your tricks, tips and what not on my job 😇😍', 'Amazing!', 'while i run dtale.show()\nits showing nothing.just a white bg only.what to do?', 'sir, Can we use this library at industry level data ?', 'Ca you look into libraries AutoViz / LUX / DataPrep?']"
uMlU2JaiOd8,"['Is it fine if i do instead of fitting only X_train , i did fit_tranform(X) on whole of X then by it i get the transformed Data so no need for using get_support() and doing list comprehensions, is this approach Correct as i do not require values from .fit().', 'Very nice', 'What if we have some features numerical and some features are categorical against categorical output .. which feature section method will be helpful', 'Please someone tell. What is the best value for threshold?', ""I appreciate your tutorial. It is a very well structured and information rich tutorial, no doubt. I really liked all the explanations. I would like to add that 'data[data.columns[~var_thres.get_support()]]' gives the same result as the constant_columns :)"", 'Hello sir, Can you please upload a video for "" Feature Selection using BAT Algorithm"".', 'Hi Friend what krish has taught is very nice, there is one more way you can do it.\n\n!pip install klib\r\nimport klib\r\ndf2 = klib.data_cleaning(df1)', 'Hey krish can we remove quasi features before splitting??', 'Can anyone tell me why we should apply VarianceThresold to X_train only , why not on X_test also ?', 'Thanks for the video,']"
hLDDt_XUeMA,"[""How do you zoom out? my visual's screen format is not adapted to jupyter and cannot barely see what's in the report"", 'finished prac in colab', 'Thanks  krish sir', 'Thank you sir', 'Fantastic video, terrific content!! I like your tutorial on Lux too. Is there anything similar in R?', 'how to download Report of VisualAnalysis in Google Colab', 'Ok now that was cool!', ""For those of you running into issues with this package, make sure to follow the instructions in installing plotly for Jupyter Lab or Notebook (for whichever one you're using).\n\nhttps://plotly.com/python/getting-started/#jupyter-notebook-support\n\nHere's more details on the issue: https://github.com/meffmadd/pandas-visual-analysis/issues/5"", 'Great .I have now finished practicing this video in Jupyter notebook.Great', 'I am beginner in Jupyter notebook. I am typing code manually all the time. Notebook not prompting related codes. How can I resolve. Someone please help.']"
SCMSBGY4l50,"['I am taking a PG course in Data Science from Datatrained. Is it hard to get data science job?', 'Sir I am 23 year old i want to learn data science i have done bsc 3 year ago.   Can I ..??', 'idk but the 8th ""myth"" imo is not a myth. i\'m confident in stats and ML algorithms. I know them inside out and know when to use them for optimal outputs. but I\'m still struggling as a fresher when I supposed to be a junior or a senior because it took me an hour or more to code a simple function like i can\'t convert my thoughts into code, thoughts are always racing whenever I code.', 'Good content', 'Can banking professional make a carrier in data science', 'Which institute is the best trustworthy in Mumbai', 'Will a b.tech fresher can get job in data science industry..', 'sir apka no ya to mail dedo bat jarni hai course regarding', 'Thanx for the insights.', 'All important things which is most necessary to be a data scientist. Those all things this guy consider it as MYTH.']"
xoP4h09grBM,"['Krrish bhaiyya. Day 5 ka link nahi hai and so on?', 'Bro I got , 95% training cross Val score and 100% test cross Val score on Titanic dataset using decision tree classifier with hyper parameter tuning, is it normal or any thing gone wrong?', 'Scenarios where tree perform well?', 'Very useful video. Thanks Krish.', 'Thanks Krish', 'So much of blah blah and same info repeated over and over and over......', 'Krish these videos are GOLD I am a senior data scientist preparing for interviews and these summaries are super helpful. Quick but with in depth links at the same time. THANK YOU', 'All the points of the video are explained here with in-depth mathematical intuition :\nhttps://qr.ae/pNeDiW\nCheck this if you are interested to explore the reasons behind advantages and disadvantages 😁', 'Sir , one statement is wrong I guess , ""It is not sensitive to outliers.Since, extreme values or outliers, never cause much reduction in RSS, they are never involved in split. Hence, tree based methods are insensitive to outliers.""...\nDecision Tree Classifiers are not sensitive to outliers , no doubt in that as in that case , median comes in the picture and median is not sensitive to outliers....\nBut when we are talking about Decision Tree regressor , then outlier increases the RSS , they will not involve in split , it\'s correct but they will increase the RSS which might affect the performance , so Decision Tree Regressors are sensitive to outliers', 'please cover for logistic regression also']"
8fOv9JiH1jI,"['I am getting error while calling app.py from anaconda prompt, saying no module named ""flask""', 'How I can join ur live projects playlist?', 'Excellent 👌', 'Wish you had a same kind of vedio for data analyst...\nThank you it was helpful though', 'Hi Krish I cultivate the habit of posting my preparations on my youtube channel as per your advise whether making videos with Kaggle data sets involves copyright issues?', 'Thank you sir for this video it helped me a lot in the understanding end-to-end project.', 'Thank you so much Krish. \r\nAnd yes now I will start my journey with deployment of end-to-end machine learning projects', 'Thank You Sir,', ""That's very nice video... Thank you."", 'Hi I am unable to join as my card payment is giving me an error Is there a number which I can pay via UPI?']"
fM4qTMfCoak,"[""And, could you also put up some material on how Hidden Markov Models are used in NLP? have studied them way back in 2011 during my Master's degree in the pre Deep Learning era. But don't have much practical exposure to NLP? And does acoustic model for phonemes recognition come more under speech Recognition? Could you also provide a short description on that?"", 'At 13:00 you had mentioned about weakness of LSTM. If we take the use case of Statistical Machine Translation and I have 2 sentences in my training set :\n1) ""I cross the river bank to reach primary school""\n2) ""I need to go to the bank to urgently withdraw funds""\nBoth are longish sentences. And if after conversion to Vector Representation, the word ""Bank"" has a different meaning in sentence 1) where we need to look at previous word river, while in sentence 2) we need to look ahead (right context).\nIs this the issue with plain LSTM that Bidirectional LSTM is able to overcome?', 'Amazing', 'Krish could you suggest how to prepare for NLP job', '❤', 'Can you please do the video on unstructured text to ontology using NLP. Thanks', 'thank you sir . . NOw I am going to finish this playilst ... with notes... It is beautiful playlist .. I have gone 3 times through this serries...', 'Great Krishna, superb, concepts are well explained with use cases', 'i am beginner in ml , from where can I start in your playlist ? can u tell which playlist to start first ?', 'Sir can you please upload BERT VIDEO please']"
UJfAZHb2VW0,"['Just learning ml or dl is not enough...either   clear hand with CV or NLP. Like cs231n explained ml dl algorithm with CV.', 'Krish bro can make tutorials on tensorflow', 'Hi Krish, can you do a video on AWS realtime interview questions, common issues and solutions?', 'Sir could you please make pdf of all the questions of what they ask in the data science interview it will be really helpful for all', 'Data science complete karne ki procedure kya he?', 'Kl rahul excellent batting', ""Can you tell us something about computational pc power required for DS and ML models?  Are Colab and kaggle enough cause gpu's are expensive, does it make sense to buy high grade pc .we are getting tpu's in Colab . What is the way forward ?"", ""If in confusion matrix we take 3×3 matrix then how it's work? And how it's structure in matrix?"", 'Can you please create a video on MLOps and model serving , monitoring?', 'Hi Krish']"
a5M5sOJsXoQ,"['make a playlist on rapidminor', 'Great work krish. Rapidminer Studio is good compared to rapid go. Can you also make videos on knime and SPSS....', ""Then why companies are hiring people it's going to build model automatically"", 'RIP aspiring data-scientists..', 'Happy Birthday Sir😊😊😊', 'Does Rapidminer accurately choose the features for model building?', 'Rapidminer and Altreyx are one of the best platforms for data science,  but altreyx is paid unlike Rapidminer they have free version ,Thanks for the video Krish .. keep up the good work', 'Will this type of tools danger for data science jobs ???', 'Sir please try with knime which is amazing', 'Hello sir, can you please do an end to end project which also involves collection/scraping of data. Pls make it available for all (including non-members)']"
eYRBWM9Mvuc,"['Thanku Krish so much for a valuable guidance, providing everything. Nice interview tips.', 'All classification related algorithms are affected by imbalanced datasets.', 'Assumption 1: Linear Relationship.\r\nAssumption 2: Independence.\r\nAssumption 3: Homoscedasticity.\r\nAssumption 4: Normality.', 'Where is the link?', 'logistic regression  will be impacted by imbalanced data set', 'please make a video on SVM loss function', 'Thanks Krish', 'How is SVM affected by outliers? The separating planes will depend on just support-vector points right?', 'Krish, you can tune the gamma to prevent the outliers to influence too much the SVM algorithm', 'Great video! A tiny recommendation would be to add it to the playlist of Interview Prep.']"
eh-muwX6qbQ,"['Can someone please answer how to approach this situation in regression : The target variable is distributed in a biased manner(50% in 0-300 and 30% in 300-500 and 10% in remaining) , how will you approach such scenario?', 'Thanku so much, helpful n interesting video', 'The assumption of linear regression mainly talks about the error terms and is not related to X and Y. Could you please confirm when you refer to the transformation(log transformation) is required to make it normally distributed. was it for error terms or X & Y?', 'Please make sure you are talking to the point!', 'You can do the videos being less dramatic', 'Thank you Krish, you are awesome. I am following most of your videos.', ""It's about one month ago, I was roaming too many channels for learning linear regression in depth for interview preparation. I was listening too many videos on it &  but could not achieved that level of satisfaction, which I wanted on that time. Suddenly, I found this video of Krish Naik & undoubtedly, I got confidence on linear regression after listening to this channel & just on the next day, I have cracked the interview of a company, who fully asked me A to Z from linear regression. Now, I also give this video's suggetion to every student, who is desperately looking for a job but don't have indepth idea on it to crack the interview with full of confidence like a pro. Hats off to this person, really no need is there to visit any another channel for more clarification on each and every topics, which are already here. Salute to this man  🙏🏻🙏🏻"", 'I just went into deep learning into this particular algorithm. It seems interesting', 'yeh kyu band kar diya sir????  please continue this preparation..........', 'Wow wow wow']"
y5H0B-cCuRw,"['Superb. Good  1 Arjya :)', 'Thanks Krish', 'Very inspiring!! Really liked it', 'Good video', ""What's the salary prediction 🥺🥺 sir"", 'Sir, Your videos help me so much,\nWord are powerless to express my emotion 😍😍', 'Krish sir and Arya bro ,you both are doing great.A much of appriciation will be much less for you.😇', 'Sir, I am learning Deep learning mainly from your videos. Please try to make a video on Googlenet and how to use it practically in a code for image analysis. At present, I am working on a personal project and I am thinking of using it. Thank you sir for all your efforts.', 'Are yaar is bande ko maine kolkata pe dekha h...', 'Congratulations Arjya Basu ! Krish Sir you are a Blessing to us. <3 much motivated . thank you so much Sir']"
mlumJPFvooQ,"['Hello All,\nWe are happy to announce that Oneneuron subscription will be available for  lifetime if you take up the course before Jan 15th 2022. In this subscription u will get 100+ courses along many services such as course request, module request and many more. So utilize this opportunity and share with all your friends and family members.Happy Learning!!\r\nUse coupon code KRISH10 to get additional 10% discount\r\n\nPlease share with all your friends and utilise this golden opportunity\r\nEnroll Now \r\nOneNeuron Link: https://one-neuron.ineuron.ai/\r\n\r\n\r\nDirect call to our Team incase of any queries \r\n8788503778\r\n6260726925\r\n9538303385\r\n8660034247', 'Very good pattern n format for an interview preparation. Thanku so much.', 'Helpful video', 'https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5564130/  This Paper says it is ""very"" sensitive to outliers. Can you provide any paper where it is concluded thee opposite?', 'Use this particular format. This is really well summarized.', 'Thank you Krish, I just met your channel. I really like your channel and your methods.', 'Opl', '. \nM\nL\nMmmmmm.', 'Jk July June 😃😈2Lzr', 'Thanks']"
FNfBR7ZnyWo,"[""People in comments saying bring this bring that Krish sir I can say that the amount of your work made me learn everything from scratch in such a way now I can create all these projects myself I won't say bring more projects that's up to you but for someone who learnt from you everything u did for people for us there are no words left for appreciation."", 'Thank you sir', 'Guys, I am applyting for Data Science in the US, is it okay if I follow through this and make it my project and make some more changes? Will that still be looked at a copying?', 'Hi Krish, If I will get job after doing all these then I will give you party.... you name your drink and I will serve you', 'Thank you krish sir', ""Hello Krish, I am doing a master's in data science. Our professor asked us to work on a project in python to gain a deep understanding of real-life datasets. We should be working to clean and explore individual datasets alone and in combination with our teammates. I am not sure about the topic and datasets. Could you please suggest to me?"", 'We will be happy to see such more projects....!!🥰', 'Please share same kind of vedio for data analyst', 'Happy to see', 'Hi guys, \r\nI need some guidance while applying jobs in field of data science.\r\nI have learned about data science and various machine learning and deep learning algorithms.\r\nBut, I have not learned about model deployment.\r\nHow important model deployment is from searching job point of view. \r\nsince I am non IT background person I have no idea about HTML and  other web development techniques. \r\nExpecting some valuable answers.\r\nThanks']"
CVUpXeplavY,"['Thanks Krish', 'Nice info.', 'Which will be the most demanding & most high paid job in coming 2-3years', 'stock market : False Positive should reduce , i.e. a rising stock price, if predicted with a fall in price would do more harm', 'What a motivation u have gave👏🙏🏿kudos', 'Great Videos, You are really doing a great job.', 'Can u talk data pipelines in story telling ...how data we are getting.', ""Stock market scenario:  \nCase 1 : we have predicted it will crash ,but it did not (False Positive) . Focus on precision score.\nCase 2 :  we have predicted it will not crash ,but it crashed (False Negative) . \nThis will do more damage than case 1. \nHence, we need to Keep FN low (high Recall) .\nCase 3: If client specifically wants a balance i.e we don't want too many FP or FN . Focus on F1 score."", 'Hello sir, in response to the question asked,here is my answer.\nso the problem statement is to predict whether the stock market will crash or not. \nhere the FALSE POSITIVE would be/Type 1 error rate would be: our model predicts that the stock market crashes but in reality it does not crash(predicting something true when in reality it is false).\nhere the FALSE NEGATIVE would be/Type 2 error rate would be: our model predicts that stock market wont crash but in reality it crashes(predicting something false when in reality it is true). \n so in context of the stakeholder or someone who is really into buying stocks,that person would try to minimise the False Negative rate as it brings much more harm to that person, as a lot of money is attached to the stock market,perhaps.', 'can u make a project on hand gestures recognition based software  control using cnn ?']"
tX6xfwOtJn8,"['Krish when Iam connecting Mongo atlas with my jupyter notebook its showing server timeout. Please help me to resolve this issue', 'Thanks Krish', 'Hi Krish,\nCould you please start this MongoDB playlist again?\n\nIt was very helpful!', 'For reference. Actual content starts at 6:46', 'You explain things wonderfully and what is needed. what are some of the projects that can be done using mongodb to take these skills further? Are there any live projects on this channel that include mongodb?', 'Thanks a lot for all the MongoDB video...you really explain it in a very easy way...\nThnx, a lot sir.', 'my MongoDB compass is giving error during the established connection with atlas', 'Thank you for this great tutorial. I wonder if there will be any new episode in the future.', 'thank you so much!!!...great explanation :)', 'good infor']"
bPrmA1SEN2k,"['The most important thing in this video is present in the last 5 minutes :). Happy Learning!!', 'any ideas how do you practice python,', 'Sir, is this is the same for data analyst.', ""It's the YouTube that put ads bruh"", 'you are the best', 'Thank you so much 💓', 'I do no what i say i am want prfeket by python but i am not whay', 'Hello Sir, I am preparing for Data Analyst, and I am little scared of this Python Playlist of 56 episode. Can you suggest me what minimum level of this Playlist is enough for me to get in to Data Analyst?', 'Great help and motivational, Thank you very much!', 'nice video thanks a lot sir for such a beautiful and easy explanation.']"
SGlU53rg6rE,"['thanks sir', 'Why there is no data for Andaman Nicobar in any of your graphs?', 'Why there is no data for andaman Nicobar in any of your graph?', 'Tableu is best for exploring data analysis', 'Hi Krish,\nI am trying this notebook on Kaggle kernel and I got one error while reading json file. can you help me to resolved it.\n<urlopen error [Errno -3] Temporary failure in name resolution>', 'how do uget the data where is sources?', 'Great explanation. Need to get my hands dirty in practicing jupyter notebook. Thanks', 'How do I see the inueron post you made yesterday could I get the link here please', 'ValueError: Invalid RGBA argument: \'u\'. This the constant error i am getting for this line of code\n\ndf1=df.iloc[:,1:3]\r\ndf1.plot.barh(color={""cured"": ""red"", ""positive"": ""green""},figsize=(10,10))', 'Hello Sir! I am stuck with this problem.- Risk Factor Detection of COVID 19 using NLP.\r\nhttps://www.kaggle.com/almintas/covid-19-open-research-project-risk-factors\r\nCan you make a video of solving this problem...It will be helpful to me.']"
zRUliXuwJCQ,"['Thank you so much sir\nBecause here is no such type of explanation sir you became the things clear ☺️\nAgain thank you sir', '💕', 'Where can I get step by step organised videos required for data science', 'where is the google dive Link ?', 'Hi Krish, In what order should we be watching these playlists to transition from beginner to advanced level in ML/Data Science', 'Thank you so much❤🙏🏻🙏🏻🙏🏻🙏🏻', 'You are Genius Sir really', ""I can't find T test and chi square test in your playlist????"", '❤❤', 'You Nailed it, Huge Respect , really want to meet you some day .']"
RPVYoTV-oUw,"['Sir m bi data scientist banna chahta hu plz suggest best institute of data science', ""25713 ppl viewed. My goodness. It's huge."", 'thanks a lot, Sir for this Valuable Information for freshers like me.\nWishing you good Health, Happiness, and Prosperity.\nKeep doing more such Videos Sir ☺☺☺', 'Sir what to apply in the linkedin Industry section if I am a intern / fresher', 'Hey Krish I m working as sr. data analyst and wanted to do data science.\nWhat should I do?', ""Study data science training in Bangalore from certified experts. Our job-oriented data science training in Bangalore helps you to learn a range of Python, R, SAS and Tableau techniques. Data Science Content is built for newbie and intermediate level experts in accordance with real-world requirements. Many real-world issues and case studies have been implemented and discussed in the classroom with a lot of practical practices. We include business qualifications, real-time assignments and career reviews for data science positions to Tier 1 businesses and banks. Be an expert in Data Science with our exclusive data science courses in Bangalore. We offer a Data Science course with both R and Python, Machine Learning, and Deep Learning concepts. Our classroom sessions taken by 10+ years of experienced trainers are highly interactive. There is a 24 X 7 online doubt clearing facility as well to ensure thorough learning.This course is ideally adapted for all kinds of people looking for data science training in BTM in the classroom and begins their data science career. We are considered one of Bangalore's best institutes for data science courses and training.\r\nFor More Details: +91 73384 97706\r\nVisit:\thttps://www.hadooptrainingbangalore.com/data-science-training-bangalore.html"", 'Thank you so much sir', 'Any suggestions on notice period sir. In my company i have 90 days of notice period. Can you suggest how to get job in this scenario', 'Bro I know python ml and R and I am finding job and I have cirtificate and I v got A grade in data science', 'Hi @krish.. Suppose if someone is 2 year experienced in java so if they will applied for data science then do they consider fresher for data science or still 2 yrs count for data science.. Especially when need to apply for data science jobs.. Pls provide help on this.. Thanks in advance!']"
bRGHkhBKcas,"['This is really useful. Thank you', '<3', 'Please sir make a playlist upon mongodb for data analyst please', 'Fan bloody tastic..', 'Thanks Krish', 'Thanks krish', ""Hello \ni got this error \n'Database' object is not callable. If you meant to call the 'Students' method on a 'MongoClient' object it is failing because no such method exists.\nwhile inserting  many in DB"", 'Could you please give some hints  on how to export aggregated results to csv file using python', 'Sir it\'s very difficult to understand the term ""domain expertise"" as a aspiring student of data science from  arts  stream I don\'t have any domain knowledge so will you please tell me how to choose a domain and become expertise in it.\nWhat is the path so we can get domain knowledge during our undergraduate studies.', 'Its really nice  that you picking up such topics please can you also do a project after these tutorials on how mongodb can be used in ml/data science and like a full fledged project will help a lot in understanding. please']"
vKIJw1Ejw9U,"[""Hello Krish\nI completed my graduation in Batchelor of Computer Science BCS\nI was working as MIS head from last three years\nI lost my job due to COVID-19\nNow in thinking for joining class for data analyst in Pune area\nI don't know which is best in Pune\nCan you please guide me for the same\nOr what will another way for became specialist in analyst"", 'Sir it\'s very difficult to understand the term ""domain expertise"" as a aspiring student of data science from  arts  stream I don\'t have any domain knowledge so will you please tell me how to choose a domain and become expertise in it.\nWhat is the path so we can get domain knowledge during our undergraduate studies.', 'Hello I m going to buy a new laptop what should be in my mind to buy one . My budget is tight .', 'Learning everyday from Nepal', 'You are awsome <3', 'Julia Playlist', 'Can I have your contact number ..I need your help about preprocessing data...', 'Sir, please make a video  tutorial on GIT, how to use  and how to push & pull code,etc.\n\nThank you,', 'Please make more comprehensive tutorials on later parts of the cycle. Basically the deployment part. Integration with mobile/web app or with a raspberry pi or other devices. Will help me and others very very much for the projects. Already a big fan of yours and lots of respect mentor ❤', 'Sir, can you please add a video on PyTorch hyperparameter tuning? \nThank you']"
mRVTKrbRYi0,"['how can i add more layers?', 'Nice Explanation ... Is it possible to VGG net alg for structured data I.e. CSP data set', 'Very nice.\r\nYou can watch also my transfer learning tutorial for classify weather scenes  based on in dataset of weather images.\r\nIt is based on Vgg19 pre-trained model.\r\n\r\nThe tutorial is here :  https://youtu.be/uw3WK0TcGH4\r\nI also shared the Python code in the video description.\r\n\r\nEran', 'this video provides wrong information please https://youtu.be/PGhbpnfC3Qc', 'OH ho Bhaiya full Graphics card flaunt !!.', '7×7×512 = 25088. So, did not get how fattening is occurring and getting 1*1*4096.', 'How to find the performance metrics after this part?', ""Thanks a lot, you're a wonderful tutor, pleas may I know your reason for keeping padding as same. Does\nit mean padding does not have a value assigned to it. Thankd"", 'Sir what happens when we change input size of the image let say 2048*2048', 'Hello sir, as in vgg-16 there are 13 convolution layers  and 3 FC layers and 5 pooling layers. What about VGG-19? How many convolution, pooling and FC layers. Thanks sir']"
2reMI_i24P4,"['Hello Guys, \nThe voice is bit low due to some issue in my headphones. This issue will not happen again. Apologies', 'can u tell me  presentation skills on data analyst', 'Hi krish, I am working as an SEO specialist with 7+ years of experience. But now a days I am getting boring in this field. Only thing I am enjoying is reporting & testing the errors on the website. I have knowledge in Google analytics, Google data studio, Excel etc. Is it a good option to switch my career from SEO to data analysis? Could you please advise me on this?', 'Can b.com students eligible for data analyst', 'Thank you for this video! It was really helpful!', 'Is the knowledge of cloud computing helpful for an entry level data analyst?', 'Ms Excel is required for data analyst?', 'Is Project important in Learning Data Science Or Data Analyst ? As a Beginer How Many Project Should to do? in Excel ,SQL , Power Bi , Tblue , R basic and Python Basic ?', 'with data analyst can i go for legal data analyst', ""Hello Krish,\n\nI aspire to become to a data analyst and I have a masters degree in MIS with data analytics concentration. I became your recent member and I must say you are awesome. I really want your advise on the following:\n\n1. should I do this certificate? :\n      https://www.coursera.org/professional-certificates/google-data-analytics\n2. should I do this certificate? :\n     https://courses.corporatefinanceinstitute.com/collections/all-bida-courses\n\n3. I'm so confused between snowflakes core certification and Alteryx  certification. Which is good for data analytics/business intelligence?""]"
HaU_ZvbqFvg,"['use connection.commit() then record will reflect on mysql', 'And the legend says, he is still preparing the video on how to load CSV into MySQL with python. Hope he finishes it by this September.\n- A fan', 'Try to cover advance concepts too like joins, store procedures etc. Everyone on YouTube is delivering basic concepts either it be programming aur anything else😒', 'hi krish please upload and do vedios on the MYSQL continuity.', ""Greetings, Your tutorials have been really really helpful. It's a humble request from many of us students, to post newer videos in this very playlist.\nThank you.\nRegards"", 'more videos coming ?', 'What about procedure calling ???', 'Could you please complete this playlist?', 'Hi, waiting for 4 tutorial.', 'Hi Krish,\nYour videos does make huge difference on data science journey. Please make some more videos on SQL and Python. Thank you and keep up the great work :)']"
WsOV6mQGd_U,"[""Scaling doesn't remove outliers whether it is standardization or Normalisation"", ""He was lying that he didn't use k-means ++"", 'Thanks Krish', 'Bhai yeh ek pgp course krke aagya jismei ghanta kuch nai btate. \nNormal distribution aur mean median mode btana nai aya which completly shows ki iske basics hi clear nai. Hr answer ko gol gol kri jara bas aur faltu ki terms add kr rha jiska koi meaning.\nWatch after 37mimutes when they discuss stats\nLook at their faces', ""Omg..mean,median and mode are same and it's nothing but the mean itself for normal distribution."", 'Thank you so much sir for making interview questions(Data science).', 'by this interview now i am able to find some answers for my doubt', 'Nice video...but I would request to bring people who are well prepared...So that we get better out of this...Most of the times..People say that they were informed just the same day for the interview and come unprepared.\nIt would be great if u give more time for people to prepare beforehand .\nThanks !', 'I want to do pgp diploma program in data science , can you guys suggest any good institution ? Currently working in infosys and I want to switch to data science', ""It's sad that most of the things were not teached for us when learning. we only go with basics and end up learning whole new things. Nowadays Data Science and AI is getting much hype and institutes going to make it has buisness with no quality education and people come out facing difficulties like this.""]"
7LQSdPjWjdA,"[""In the second convolution layer, why were 256 images created in the output? Shouldn't 96x256 images have been created?"", 'Sir in your GitHub code you have taken valid padding in every layer but in some layer there is same padding 🤔', 'Nice .sir make  videos on image classification using mobilenNet architecture in python', ""Isn't the initial size 224x224x 3 instead of 227x227x3?"", 'Thanku sir ur videos amazing', 'Sir we loved your videos, in our college , we are getting taught Deep Learning through Amay Gawd, he send us your videos as reference material. you are a blessing to this world.', ""@Krish sir, you're a big help in examinations... thanks for all your efforts.."", 'please tell me how 96 kernal value be calculated?', 'Sir, RCNNs plssssss🙏🙏🙏', 'Thanks buddy']"
Bv2MBsq70RQ,"['Thanks Sir...', 'Hi Sir, you are doing great work. Can you please do a playlist for mac users. It will be very helpful!', 'https://youtube.com/playlist?list=PLjcO35JMJZJxZAOo0NUwwmYX1fA9O-OOi', 'Could not find fonda environment : databases in Command prompt', 'can we use Xampp for SQL', 'Hi Krish\n\nI am facing below error when trying to fetch data from existing database. Can you please help me on this.\n\nInterfaceError: 2013: Lost connection to MySQL server during query', ""Getting this error\nCant connect to MySQL server on 'localhost' (99)"", 'sir please upload the next video on this playlist', 'Joke 07:28', 'Amazing video!!! Thank you very much!!!!!!']"
7t38yxyEOro,"['does anyone have the converted model, I am not able to convert the provided frozen model to tensorflowjs model', 'Thanks Krish', 'I need your help in the deploy Speech to text flask code on heroku, Code is working on localhost. but when I am deploying on Heroku it showing some error and not able to fix that.', 'Please create some playlist for tensorflow like you have created for deep learning..', 'Sir Python aur spark ki community classes khatam ho gyi kya jo ki abhi tak shuru bhi nhi hui thi🤔?', 'Can someone give the URL of the model creation video?', 'what is your salary']"
us1XyayQ6fU,"['Is the course sufficient to meet datascience jobs requirement', ""Thanks for sharing such a wonderful SQL series. When I click on download there is a folder that gets downloaded instead of an application that you are downloading and even in the folder, I'm unable to find the same. Could you please guide me maybe there are other folks who might be facing the same issue?"", 'Really Thank You Sir for all your efforts and hardwork', 'Thank You sir 🙏🏻', 'Installation', 'Thank u sir', ""I am able to download the zip file but unable to open it using winzip.. What can we do if I'm only able to open it with windows explorer? \nSad that I can on longer follow through starting from 3:19 T.T"", 'Sir, from where I get full video series of MySQL ?', 'hello sir can you make playlist on aws and ml.model deployment it will be veru helpful.', 'Please create more videos for MySQL']"
5KvhxtkdKWY,"['will cfa helpful for finance domain ??', 'Really nice video', 'Sir in which domain you work.?...Pls do reply.!', 'Hi Krish. Please elaborate these things.\n1. How to choose right chart for exploratory data analysis\n2. What is importance of each chart. Please explain these if possible', 'Amazing and knowledgeable', ""Hi Krish. I religiously follow your videos as I'm trying to make a transition into DS career. I have total 7.5 years of experience. Could you please tell me if my previous experience could badly impact my placement? I'm planning to do PGDDS from Jigsaw. They are telling like only 0-3 years of experienced are preferable when it comes to job offer/placement. I thought it was just the otherwise. Could you please guide me on this by sharing your view on this?"", 'Hi,can anyone help me how to crack fractal analytics online test ? R+SQL test? Any ideas on how to prepare for r programming?', 'Sir,this way is very good. While teaching on the white board we may forget a few things while teaching. In PPTs we can write important points so we will not forget anything while teaching.', 'i wasted completely a week to solve single ml problem without domain knowledge and  landed with disastrous result.Domain is must and google  can help alot to freshers', 'Liked the format of teaching']"
chQNuV9B-Rw,"[""Man what if I have the Dataset not in direcotires but as variables in my coding sheet.\nie: df_train\n\nDude btw InceptionV3 how can that be helpful on leaf's datsets? I mean i know it is a powerful model that used many images, but srsly how that can help this kind  dataset?"", 'Nice tutorial sir .After training on colab ,can I download my model and use as pretrianed model ?', 'ValueError: Asked to retrieve element 0, but the Sequence has length 0 ...Can you fix this error kindly?', 'ValueError: Asked to retrieve element 0, but the Sequence has length 0', 'sir , How can i add more layers?', 'Can you please guide me on how to access the server through SSR, and how to train the deep learning model with the high-performance server with ssh and a webpage? i will be very thankful if you and anyone here guide me about this', 'The code you are using is not available on your git', 'Your code is nowhere to found on your git!', 'Sir i have been following your tutorials. i need some little help. how i can run project files  with connecting one code cell to another code cell. please help i am waiting for your response.', 'Sir i have been following your tutorials. i need some little help. how i can run project files  with connecting one code cell to another code cell. please help i am waiting for your response.']"
nhURhXMo7ao,"['Hello Everyone,\nJust for fun I have played some Games based on your request to test in my workstation :). I hope you like it.', 'Happy teachers day krish', ""Hi Krish, PLEASE BE KIND ENOUGH TO REPLY THIS, I am a subscriber of your channel, currently a teacher, having a major in social sciences(Public administration). I am pursuing a diploma in Data science(Upgrad) because i read that background does't matter for this particular domain. I enjoy playing with data, and also had started developing a liking for coding but find most vacancies online with a requirement of computer science degree. I actually wanted to get out of the monotony of the teaching job but now i sometimes doubt my decision, will i able to get a good paying job as is promised by the data science field??And in context of my past what specialization would you suggest for me among the roles of data analyst, business analyst, data engineering, deep learning or nlp?"", ""happy teacher's day to the god of data science sir."", 'Sir, what are scopes for a candidate who has skills like ML DL  &AI and with these ethical hacking....what kind of jobs are there with these skillset combination....do reply sir.', ""sir i want to  learn Data Analyst and start my in Data Analyst can you plz help me to how to start a carrier and what things i have to learn first ...HAPPY TEACHER'S DAY"", 'Happy teacher day sir', 'plzz hindi series bhi aana shahiye', 'aap itna mehant kr rahe hain phir bhi log like nahi karte hain nahi comment love u']"
