video_id,comments
957fQCm5aDo,"['Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses', 'Human eyes detection wheather eyes get normal sight or more than normal sight, which lenses should be use for eyes, this is an idea from my side. Thank you', 'Titanic data set,throws it away, Sobbing 😭', 'The main gole is you are going to research and roots of any domain you choose', 'Do I need to learn web designing first to make ML UI ?', 'please answer me \n1. Certificate in Data Analyst is important ?\n2. Which language should i learn in data analysis Python or R', 'you are great !! helping DS community, thanks a lot  sir ji ..', 'Hi..I am from Supply chain background (working in a manufacturing company) but I want to learn Python associated with SCM field.confused where to start and what to learn...in short cut want to take my career in the  field of Supply chain analytics.. Please guide me', 'Sir, I need code for one of the above projects. Will you help.', 'Sir please create an end to end project in ML with model deployment and MLOPS']"
J4uXuHqxVdg,"['Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.', 'hello sir. would you please suggest how to and where to do practice for statistics ? nobody told yet. A lot of input from youtube and different sites regarding to stats now i want to examine my practical and theoratical knowledge. kindly help.', 'Thanks you sir', 'Thank you for the recommendations', 'HI Dhaval ,\nnow this is 2022 did you find a *Wow Statistics book* ?', 'Please check out Statistical Rethinking book.', 'This book and “Data Science from scratch” are printed in black and white, do you think it can be a disadvantage because this books includes some graphics?', ""I suggest you to look into a book called Discovering Statistics with R. You'll fall in love with it."", 'Hi sir how much of cost the 3rd book...', ""I loved a course made by Prof. Allen Downey and that motivated me to read Think Stats, nevertheless, I didn't liked it. The problem is that the book is full of his own functions and classes and that really doesn't help in learning statistics with Python. I would prefer if A) He teaches with plain numpy (to understand the math) and then introduces standard stats libraries to do the same or B) (the most beginner-friendly) directly make use of statistics libraries.\n\nIs a good book for Exploratory Data Analysis but no more.""]"
eD3Zsb6w7K4,"['Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.', 'Sir you look so handsome!', 'Thank you', 'Can you prepare some Videos on EEG signal Processing using CNN', 'Sir ,aap rishikesh se ho naa', 'Sir please start your new enterprise , we are ready to wotk for you. In india we are struggling. We are ready to work under your guidance if you PAY or NOT. Please.', 'Hello sir, main apke channel se free me data analysis to sikh rha hu but agar muzhe job keliye cerficate to dikhane honge, to bhaiya ye kha se laye free me.. plz aap hi batayiye 😊', 'Awesome thanks 😊😊', 'Hi Dhaval Sir, Greetings.! \n\nThank you very much to integrate so many things in one channel. I love to watching and learning. Thanks. - Rajendra Patel (Delhi)', 'Very IMPORTANT topics covered...👍👍']"
XXv4lMQP6uw,"['Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.', 'Sir  how to subscribe for datacamp,how you got subscribed I am unable to pay to get subscription for datacamp', ""After college I got placed in TCS but I left that after my 3month training in Dotnet to prepare for UPSC. I gave 3 attempts but couldn't clear. Now what should I do to become a data analyst ?! Pls help!!!"", 'Is it me or anybody else thinks that he looks like aravind sa', 'sir Dhaval, Do u have suggestion where I can do data analysis study to get job, as i already have knowledge about the data science, now disturbing mindset not getting job response, I specially like your video course, but do u have any course which cover entire path of data analyst. most of the company ask me for experience in denmark, I have  training but not real experience, also career gap 10 years, was environmental science graduate since 2010 sweden. now want to work on data anylysis field', 'Thank you so much for the wonderful vedio. I was looking for this kind of vedio because I am in a similar situation. This vedio gave me confidence and tips 👍', 'Thank you for doing it', 'Thanks a lot ,it was as if my inner voice telling me what to do..', 'Hello folks, Is 10 months considered a career gap?', 'Thank you so much.Good job👍']"
jZRi3i9I644,"['Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.', 'Can I contact with Ankit i am also a ethical hacker', 'http://index-of.es/EBooks/11_TheWeb%20Application%20Hackers%20Handbook.pdf\n how to access it', 'Which is the book he mentioned in video about  introduction about malwares and rats and keyloggers? And by the way amazing  interview  👍👍👍👍', 'Thank you codebasics for taking an interview of Ankit Sir. ✨\nIt was really informative n inspiring as well. \nGreat job 👍💯', ""Please any one help me...\nI have forgotten password of my gmail account 😓😓😓😓😓😓😓😓😓\nI have tried everything but nothing is working\nI don't have recovery gmail or phone number linked with account"", 'Very sincere and practical effort by Dhaval. Heartfelt thanks Dhaval. Also, Ankit has fantastically given all knowledge and information to us. Many many thanks to Ankit too.', 'Awesome. Thank you.', 'Do you want to learn technology from me? codebasics.io is my website for video courses. First course going live in the last week of May, 2022', '$21000 in not just few days, he dedicated more than 7 years to his passion...']"
f_xzBcBBcTs,"['Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.', 'Hello sir, I did my graduation in mechanical in 2013 . I Have 6 year of career gap. From last 2 year i m working as software engineer. Now i m thinking to PG diploma in Data science from coursera. IN NEXT YEAR After completing the diploma course in data science. I am thinking to apply for master in Germany in Data science. WHAT IS THE CHANCE TO SELECT IN MASTER COURSE. Kindly suggest me some right career path. IS IT POSSIBLE to land in masters courses if i have 6 year of carrers gap along with 3 year of experience along with PG diploma courses which i m going to applied in this month. KINDLY SUGGEST ME', 'I did my B.E in civil engineering(2021 passed out),currently doing my M.E in structural engineering from BITS PILANI, but i am planning to study ms in data sciences from USA,is this transition a good idea?', 'Please Give Your Opinion on Salesforce developer VS Java Developer?', 'Really nice tips 🙏', 'One day u will interview me also', 'virat kholi se poche jane wala sawal: Kitne admi the😂🙂😅😁💪💪💪💪💪\nBap kon Bap....', 'Thank you Gaurav and Dhaval Patel for answering every question of mine:)\nThe whole video is informational', 'fresher job opportunities for DS in india ??', 'Can you do video on clouds please??']"
RtrBtAKwcxQ,"['Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.', 'Is it applicable to forecasting problems? No right? Because I learnt from research papers that K-Fold method never worked for time forecasting problems. Is there any other way to implement deep ensemble in forecasting NN models? \n\nI would be grateful if you provided valuable response for this. I am a civil engineer. I am completely new to this NN models. \nThanks in advance', 'Best explanation, EVER!!', ""Excellent expanation sir.The whole series has been exceptional.\nHad one query -'How can reduction the size of data set decreasee variance .Decreasing no of features might decrease it,but how decreasing no of training examples can decrease it"", ""Hi, can you explain further the difference between bagging and bagged trees. I don't really understand the explanation in the video. Thank you so much for your help! Your videos are amazing."", 'thank you very much for this video', 'when the boosting will be uploaded ?', 'Your tutorials are not properly structured and are not learner centric!', 'That was clearly describe what is the bagging method, I wish you had a video about Boosting as well', 'You have to do outlier detection because the max is much higher than that of 75% value']"
B01qMFMAgUQ,"['Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.', 'Hats off to you to explain in such a simple way', 'Best , detailed and intuitive example that is TRULY understandable. Never seen something some like this before. Thank you!!!', 'clearly explained', 'Hi, can you help me to answer problem that, I always at that we always want to low bias, so my purpose of the model only need to decrease bias? Right?', 'This entire series is fabulous and super relevant!!  Thank you for these videos, greatly appreciated!!', 'Thank you so much for such a clear illustration and explanation', 'Thank you sir for teaching everything simple. It is easy to remember also. Great!!', 'great presentation i ever saw . I can clearly see that how test error depends on selection of train datapoints . Thankyou sir', 'As always, thank you!']"
Ll1BLZBSLQ8,"['Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.', 'Law student but learning data analytics so this was quite interesting to see . Thanks!', 'Thanks for this interview, gentlemen!', 'Im not able to make out clearly what the lawyer is trying to say.. he is mixing all his IPC sections..  whatever laws are there.  I afraid, was he got selected because he is lawyer as well??  im commenting right after he was asked that what made him to move into IT ?', 'Sir make video also indian people If you posible and also Is pure non engineering background BA bcom gye', 'Your one the best channel  in youtube  for  tech  thank you very much', 'I am a full-stack developer and a lawyer. Now, learning blockchain development', 'This is so inspiring, I am 22 right now and I was in self-doubt too. Thanks a lot for giving me a direction 😇😇😇😇👏👏👏', ""thanks, this was a good video and inspirational to hear. But I think there should've been more info on 'How' he cracked the interview - as in prep plan/time, resources (leetcode maybe)"", 'How did u get the mentor?']"
bswlUucUuMk,"['Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.', 'Done', 'Sir I finished the registration and I select\n1. Game development\n2. Graphic design.\n3.cyber security', 'Registration done..data science and other.', 'I just finished registering for the Nvidia GTC and I look forward attending these three programs on which I have strong interest in:\n1.HPC - Astronomy / Astrophysics\n2.HPC - Computational Fluid Dynamics', 'Below are the winners of the giveaway, congratulations. \n\n1. Saran Ray\r\n2. Ajay Nain\r\n3. Apoorv Aggarwal\r\n4. Bhaskar Das\n\n\nTo redeem your pass send me an email on learnpythonlanguage@gmail.com, I will verify if you posted the comment and then give you a deep learning pass as a prize!', ""Registered for NVIDIA GTC 21. The two session I'm looking forward to are:\n  1. 3D Perception for Semantic Scene Understanding [A31279]\n  2. Accelerated Computing with Standard C++, Python, and Fortran [A31181]"", 'I have registered for Nvidia GTC & I m interested in 1.Data Science 2. Computer vision 3. AI & NLP session ✨', ""Done with the registration.\r\nThese are the two most interesting sessions I'm looking forward to attend.\r\n1. Accelerating Deep Learning on Large-scale Graphs with the Deep Graph Library\r\n2. Building a more discreet Network Intrusion Detection System with AI"", 'I just finished registering for the Nvidia GTC and I look forward to attending these two programs :\n1. 3D Deep learning Research\n2. Deep learning interface in production with TensorRT']"
8klqIM9UvAc,"['Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.', 'You are the best! I am doing PG in DS but still, I watch your videos for better understanding. Kudos! Keep it up!', 'Sir please also make a video on how to find relations using descriptive technique.', 'Sir also make a video on how PCA actually works and what type of information we can gain from the loadings like how are these features affecting the label', ""I don't know why  but my accuracy got reduced from 97.2222 to 96.3888"", '86 percent', 'sir i have a question \nhow  one can predict target values when PCA create all new columns based on its own calculations', 'I saw you solution about exercise, and I turn out that Z_score = mean()+3*std() right?', 'Thank you so much', 'thanku   ..pca explained very easily']"
CQveSaMyEwM,"['Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.', 'for k =1 overfit issue for k=3 I got the best score of 0.985397 for the exercise digits dataset .  as compared to the SVM, KNN gave the best accuracy  for digits dataset', 'ayo why is marc specter teaching artificial intelligence?', 'What an amazing and, easy to learn video. Thank you.', ""7:39 Most relatable statement I've heard so far"", 'Even my training institute is teaching from your codes only.\nYou are really a great teacher', 'Awesome explanation!!', 'most Important skill\nCtrl + C and Ctrl + V....', ""Very useful video, that's a lot"", 'Plotted scores between 1 and 50 and found highest accuracy at k = 7 or k = 8 at  99.72% accuracy. Like everyone else, it sharply declined after that. Used the same parameters for data split as in the video.']"
Avgl_ZwKVV8,"['Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.', ""Hello sir, I'm currently doing data analytics course. Now I get placed in one of the company for software developer , I'm a fresher. I'm trying to get into data science Field. I need the suggestion regarding can I join as software developer or can I wait for data analytics position still the course get completed."", 'Thanks for sharing ☺️', 'It solved all my queries regarding technology change. Thanks', 'Hi I am doing AI ML post graduate diploma but I am not finding any job. My background is Java development 4 year', 'I am in a same situation right now. 10years experience as full stack web developer and try to change my career as Data scientist . Really I am thinking that I can able to achieve or not... But this video much helpful to me..Let see . Thank you so much for this video', 'Hello Dhaval,\nAs experience Embedded software / firmware engineer closly work with devices and uses c, c++  os concept(no experience about node js, java, etc) . It would be helpful if you could make road map or  video on same. How different & difficult/ challenging for embedded  engineer to be a data scientist domain ?\nThanks\n- Parth', 'You are a god of datascience...your channel is awesome.', ""How can i contact with you sir? plz..it's important Sir. ..\n🙏🙏"", ""Sir i am B tech mechanical 2018 passout...Am i eligible to apply for data science course?? Sir one more question ..do year gap matters here?? Since i am preparing for Govt job's so i have 3 years gap in academics till date""]"
fb8BSFr0isg,"['Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.', 'I am currently learning statistics in my college but I gained a lot more knowledge by watching this video compared to my whole syllabus. \nGreat work sir 👏', 'I love how you took 2-3 minutes to explain WHY are we testing. many people forget the why and jump into how immediately. thank you.', 'Hi Sir i am a big fan of your teaching and has learnt of concepts from your videos inspite being non coder background..sir i have a question "" whenever Sachin scores 100 India looses"" ..how to reject this hypothesis using data.. could you please make a video on the same.', 'This was super useful, one of the best!! with lots of examples...thankk you so very much!!! You are amazing!', 'Absolutely great video :) got the entire concept.', 'You are making students life easy\nThank you bhai', ""You are simply sooperr...Before looking this video..I had gone thru theory..but I didn't got nothing..But after seeing your video..I got clear cut idea about HYPOTHESIS TESTING.. REALLY I admire ur way of analysis thru simple anologies..\n\nThank you so much 🙏🙏🙏"", 'bro where is Nadal ??', 'Please provide further explanation on methods of hypothesis testing']"
mSf0j8qkkFI,"['Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.', 'please do create videos on tensorflow lite sir. This is really wonderful series', 'Sir, Whar will be the output if you upload any car image ?', 'Great work\n\nHoping you would do some Presto DB related project', 'It was a great project. Learned a lot. Could you please make the video on tflite model? Looking forward to it.', 'Sir can we use 2 or 3 model inside this app like you have used only potato dieses classification,  can I use tomato, onion and potato dieses prediction in single this app...  Kindly answers...', 'Sir  i am from pakistan and thanks a lot for this project but sir please upload videos for tflite please please', 'Is there an alternative for android studio plz', 'thank u sir sharing your knowledge . i have learnt ai and Ml from your videos . \n\nsir i am facing issue while performing on react js. after uploading the project run but showing result failed to predict but by\npostman it showing result.', 'Sir what about if it was the real time video instead of photos application?']"
XH945kBzbdA,"['Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.', 'Wow so much  info in one video from start to end. First time coming to your channel. Really loved the way to explain each point.', 'Hi Dhaval! I hope you are doing good.I am working in Analytics field but the work is quite different from data science industry standards.I am studying the tools and technologies which are required to get into this field.Is it possible to make a transition without joining as an entry level one because i am having 4+ of experience in the industry.', 'Hello Hi ,\nI have completed my BCA ( Bachelors of Computer Application ) Graduation in 2020 and i have worked in sales and marketing for 1.6yrs till now . And now I m shifting my career towards the technical and i m bit confused as being a fresher in technical career now , should I go for the data analytics or the Automation testing ? \nPlease please reply to this !!!!!', 'Very helpful ..thank you so much 🙏', 'Very informative and inspiring for people who wants to shift career! Thank you!!', ""Hello Sir,\nI'm beginner in QA Data\nI have some question about automate data QA\n  could you introduce tool for help to test automate with power bi or tableau?  Thanks a lot Sir."", 'I belong to this group, this video just bloomed fresh hopes inside me to work towards my goal to become a data analyst. I have 4 years of experience in games QA manual testing in which I grew to final stage of manual testing, I always wanted to improve myself and grow my skills to be competitive in this current market thus learnt selenium and Python. I have subscribed to the channel, great info Dhaval.', 'Thank You So Much 👍', ""Thanks, it's very informative""]"
unTRt_gK7Jk,"['Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.', 'noice', 'Wow😍 great to hear that Nihal bro!!', 'Kudos to your efforts 👍', 'Hey @nikhil  you mentioned Andrei neaogie?\nCan you give the details of the course', ""That's really great to hear from someone experience that it is possible to get good job to fullfill our expectations with working profile.\nPlease guide me also as I am also thinking to switch my job profile, sir if i get your guidance it will helpful for me. Thanks"", 'Great Nihal bhai', 'Hi, I worked as a ETL tester for around 9 years and have a career gap of 2 years now after maternity and want to resume my job. I’m interested to learn Python and data Science. Can you please suggest which one would be relevant and good for me to restart my career. Thanks', 'Please make video on coursera google analytics course', 'Sir can I crack faang company interview using python programming ? Or is there any time constraints in running code because many people saying that python is not for competitive programming']"
eiIhTbFP0ls,"['Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.', 'voice very low', '""you need to distribute your load randomly"" **smirk**', ""You're a great teacher, wow!"", 'Could you please share the research paper link mentioned in video?', 'bravo well explained', 'great explanation. you are an amazing teacher thank you', 'i can watch him explaining things all day every day.', 'Sir, why did you stop this series? Please continue this again.\n\nThese things are super important for everyone.', 'I think A, B, C, D testing will come complex as right said. Even Hypothesis testing happens with Null and Alternate hypothesis. It also happens in Conditional probability - Bayes Theorem. Moreover, In decision tree, it is about choice base conjoint, so one need to have. A/ B than Multiple options to simply and zeroed to 2 conditions']"
ra4j7yDlakQ,"['Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.', ""Sir I'm unable to fetch your APi from Pakistan. It is saying server error, is there any issue?"", 'Facing the ""This action couldn\'t be completed. Try again later. [OR-BSBBF-103] "" issue while redeeming $300 free credits, anybody else also facing this ?', 'Is there any other alternative to GCP ?', 'can we use Heroku instead of gcp?', ""My model seems to be running but not working I'm getting google sign in my postman for some reason."", 'I have a question , I have deployed the same model potatoes.h5 on gcp ,It actually works .But lets say when iam giving any non relevant images like mangoe,or any fruits etc .This gives o/p some times confidence with 100% .What could be the reason ??', ""TypeError(f'Object of type {o.__class__.__name__} ' TypeError: Object of type int64 is not JSON serializable. Can you help me with this error in gcp log?"", ""Why we're not using TF serving in deployment .....❓❓❓❓❓"", ""Hello sir, great tutorial, really helped a lot. But can someone help me in deploying the same on azure functions. I am facing problem in getting image as np array. azure.functions.HttpReqest.get_file() is drastically decreasing the size of my image due to that it can't be converted into numpy array of desired shape.""]"
DQFerxe6o5g,"['Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.', 'You are amazing!', ""for image_batch, label_batch in train_generator:\r\n    print(image_batch.shape)\n    break\n\n\nAs I try to run the above code, I got the error as ''tuple' object cannot be interpreted as an integer '. Any help?"", 'Thank you so much sir.', 'Can we also use .h5 file in deploying the model on the website?', 'can someone explain why did he select sparse instead of categorical??? I dont get it', 'Why I am not getting agumented data in save_to_dir. Do I have to do something else to get the data ?', 'Great video - thank you. One question, is in normal practice to apply augmentation to the test and validation datasets? It would seem inappropriate to do so, but wondered what your view was.', 'Please sir use cross validation in your image classification project.', 'Sir can you please elaborate if something like OPENSOURCE exists in data field? and how we can leverage that in getting our first job?\nBecause I am hearing lot of buzz about it in software development Field by tech YouTubers.']"
-kduEAqShbc,"['Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses', 'people are just learning python data science, but there is no one willing to hire freshers in india', 'Hello sir, I am also an student preparing for data scientist job role. As u said some of a students help other students I m so interested toh do so. I have skills so by doing this I can practice more. Suggest me also how to help other. Please guide me?', 'English please', 'Yes, This content really pushed my persistence , confidence ,mindset towards one step near my dream.\nThank you.✌🏻🌌', 'i have no words for you i am from geography background and you cleared all my doubts', ""The way he's popping his Eyes out!!"", 'You ask so good and important questions sir.... Tqsm!', 'Good', '👍awesome video']"
wqxQDCXLRnY,"['Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.', 'Kite is temporarily unavailable.. it shows this always.', 'Thank you very much 🙏🙏🙏', '01:34\n8:30\n12:44', 'Very useful video. Thank you codebasics.', 'Sir can you please do a video on attention-based deep learning models', 'Sir Data Analyst par video bnao kaise Ek perfect Data Anlasyt  bane \n\nStep by step \nAnd kaun kaun se tools importante hai', 'The same thing happens with me all the time when I was doing coding.. like if I stuck at some coding step I checked my phone and spending 30 mins there.. 😣 very hated that.. but now I am trying to away from it specially in that condition.', 'Hi sir, I have gained data analysis skills for a job, but not getting results, what is the right place to look for data analysis related jobs?', 'Fan from gj3 🙌']"
vMtIlFmZKxQ,"['Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.', ""what if you don't have other offer, but your current job is making more, how do you put it in a way so they don't just give you 10~20% more of what you are making?"", 'My 2 cents for freshers. Look at the big picture of learning, skill development opportunities and career growth rather than money or stocks. Once you have the necessary skill and experience, you can again look for a better job and the goal will be in your court.', 'hi do you have any video about Anova ?', 'hii pleasee make a video about nft and how it works', 'Hey, can you do more graph videos?', 'Can you do an introductory SQL tutorial?', 'Idk who dislikes this video 😑..thanks for this sir', 'Great ❤️', 'What i learn for data science Ai or machine learning??']"
hOCDJyZ6quA,"['Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.', 'Is there a code for NLP Model without labels (i mean Unsupervised ML) ?, i am struggling to find ;)', 'Very useful video, thanks a lot!', 'Can you please show how to plot the loss graph?', 'please do more in-depth stuff on NLP!!', 'Please help, \nHow can I input SMOTE for oversampling in this model?', ""You are awesome, this is first actual slow enough and easy BERT starting video i've seen and suited me very much!"", 'sir what if i have multilabel dataset like 6 labels', 'Hi sir, Thank you for this amazing video. I have followed your video and used bert model for text classification and the accuracy of my model is very low. Can you help me', 'what is bert_preprocess???can i use this for distilbert for fake news detection???']"
JLJwOP1Djdw,"['Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.', 'What you do for living', 'Are you a software engineer', 'Thank you for the great tips!', 'I am a resume writer with Techbot Resumes and the more simple and clean a resume is, the better. No pictures, no graphics which doesn’t pass through the ATS system, use 11-12 pt font, make it ATS friendly by adding keywords, read the job description carefully, keep your resume relevant. Also, make sure there are no typos or grammatical errors. Just some tips to better optimize your resume.', ""Hii I'm a mechanical graduate.Currently learning data science.Just wanna know while choosing a project for resume should I stick to projects related to graduation field or add projects from other domains"", 'Amd or Intel is best for data science', 'Great video sir , please \u200bi have a question sir , do you think putting the potato disease detector in resume projects will be beneficial ?', 'Damn king, then.']"
lXZn3eDFDgE,"['Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.', 'Thank you sir..', 'Your content is fantastic, thanks for doing this!', 'In the long run, DSA will help program lot of complicated problems for SDE or ML Engineers', 'Bro roadmap for dsa and full stack web developer pls?', 'Excellent job, Man!', 'How much DSA is required for DE role?', 'Thank you, sir, I was searching for this exact video and here it is:)', '👍👍👍👍👍thanks again for the clarity', 'Shoul I join the scaler academy for learning DSA, LLD, HLD, as I am pretty weak in this topics']"
uldlsT98Bbs,"['Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.', ""React Hook useEffect has a missing dependency: 'sendFile'. stuck in this what to do now ?"", 'Your videos have to much advertises ! please make it less', ""Sir, please reply. Whenever I am importing the image on UI, the back-end(main.py)is not responding. Although it is working fine, when I use postman. I am not getting the output mentioned in 17.09. Please help. I think it's not just me, a lot of people face this."", 'the moment he said ""web framework"" at 00:51 & ""ape.js"" at 7:46,  i know he is a gujarati! Gujjus are biz & leaders, now getting into coding & tech; how come? :)', ""hello sir could you help me, i have an error in the react which 'cross origins blocked error i configured the middleware and axios request as you but it also give me error"", 'hello sir how to add  recommendation code for this project means predict fhe disease for plant', 'Love from IIT Hyderabad!!! Whenever I am importing the image on UI, the back-end(main.py)is not responding. Although it is working fine, when I use postman.', 'i got this error can you sir tell the solution ???\n \nWarning: React does not recognize the `justifyContent` prop on a DOM element. If you intentionally want it to appear in the DOM as a custom attribute, spell it as lowercase `justifycontent` instead. If you accidentally passed it from a parent component, remove it from the DOM element.', 'Thanks for your amazing content series . I have tried to replicate this exercise, I have faced below error in react .JS\nwhile uploading image in Website. \r\n Error : \r\nxhr.js:177 \r\n  Uncaught (in promise) Error: Network Error\r\n    at createError (createError.js:16)\r\n    at XMLHttpRequest.handleError (xhr.js:84). \r\nCould you please anyone guide me , how to debug this issue.']"
t6NI0u_lgNo,"['Do you want to learn technology from me? Check https://codebasics.io/ for my affordable video courses.', ""The video is OK but I think you need to plan your lesson a lot more because five minutes of the video is just you making mistakes and that's not very good for tutorial"", 'my image size is not coming out to be 256 256. it varies according to the photo\nfor example\n(3992, 1651, 3)', 'IMPORTANT ANNOUNCEMENT: for error : \'ParamSpec import module error "" . This appeared because of installing requirements.txt packages. This changed and created a new typing-extensions.py file in /python/lib/site-packages .   Solution------>  just go into search box of /site-packages/ folder ------> search for- typing -------->  then you have to browse and find older file named as typing-extension.py. -----> copy this older file and paste in your /site-packages/ folder and DON\'T forget to remove the recent .py file----> remove any typing-extension folder located in /site-packages/ folder....---->this worked for me.....Ciao!', 'Hi, I\'m getting this error, ""ImportError: cannot import name \'ParamSpec\'  could you please let me know from which library I need to import ParamSpec? Thank you.', ""requests.exceptions.ConnectionError: HTTPConnectionPool(host='localhost', port=8501) getting this error while sending the post from the postman? any help?"", 'plot twist: he made this entire series to show off his baby yoda', ""When i to run the docker in PowerShell, this is the message i got:\n\ndocker: invalid reference format: repository name must be lowercase.\r\nSee 'docker run --help'.\n\n\nAny solutions?\nmy code:\ndocker run -t --rm -p 8501:8501 -v C:\\Users\\Silye Csabi\\Desktop\\Mappák\\Python\\potato_disease tensorflow/serving --rest_api_port=8501 --model_cofing_file=/potato-disease/models.config\n\nI tried to lowercase all of the directory names, but then that's an invalid reference format."", ""sir when i load my model i'm getting an error like this.(<class 'json.decoder.JSONDecodeError'>, JSONDecodeError('Expecting value: line 1 column 1 (char 0)'), <traceback object at 0x0000019B2D51F400>) . sir please help me to solve it🥺"", 'I\'m getting the error raise JSONDecodeError(""Expecting value"", s, err.value) from None\njson.decoder.JSONDecodeError: Expecting value: line 1 column 1 (char 0) on load_model call. Please someone help !']"
